timestamp_utc,Sim/Real Mode,Vehicle Mode,Latitude [deg],Longitude [deg],Altitude [m],Speed [m/s],Course [deg],Heading [deg],Roll [deg],Pitch [deg],Yaw [deg],Heading Status,Source,GNSS Fix Type (sys),Target Heading [deg],Cross-Track Error [m],Heading Error [deg],KP (chainage) [m],Motor Port [%],Motor Starboard [%],Distance to WP [m]
2026-06-11T18:14:15.899Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.808,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:15.996Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.617,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.096Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.699,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.196Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.178,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.296Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.244,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.396Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.469,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.496Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.634,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.596Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.456,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.696Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.795,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.796Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.646,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.896Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.422,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:16.996Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.31,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.096Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.471,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.196Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.595,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.296Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.825,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.396Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.703,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.496Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.627,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.596Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.558,39.027,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.696Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.781,39.027,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.796Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.421,39.027,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.896Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.499,39.027,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:17.996Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.887,38.712,105.751,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.096Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.629,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.196Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.496,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.296Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.454,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.396Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.416,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.496Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.55,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.596Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.22,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.696Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.602,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.796Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.706,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
2026-06-11T18:14:18.897Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.506,38.712,106.066,-8125.517,M,sensor,0,,,,,,,
