timestamp_utc,Sim/Real Mode,Vehicle Mode,Latitude [deg],Longitude [deg],Altitude [m],Speed [m/s],Course [deg],Heading [deg],Roll [deg],Pitch [deg],Yaw [deg],Heading Status,Source,GNSS Fix Type (sys),Target Heading [deg],Cross-Track Error [m],Heading Error [deg],KP (chainage) [m],Motor Port [%],Motor Starboard [%],Distance to WP [m]
2026-06-11T15:56:37.476Z,REAL,MANUAL,,,,,,,,,,,,0,,,,,,,
2026-06-11T15:56:37.562Z,REAL,MANUAL,,,,,,,,,,,,0,,,,,,,
2026-06-11T15:56:37.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.277,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:37.763Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.049,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:37.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.823,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:37.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.119,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.06,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.711,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.667,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.363Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.426,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.81,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.332,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.184,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.254,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.091,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:38.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.897,33.677,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.935,33.677,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.163Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.501,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.263Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.257,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.363Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.039,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.594,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.563Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.958,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.715,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.983,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.863Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.865,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:39.963Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.525,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,235.65,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.855,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.439,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.363Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.284,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.91,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.085,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.663Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.99,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.763Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.666,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.863Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.72,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:40.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.322,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.063Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.706,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.215,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.417,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.362Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.491,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.426,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.499,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.695,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.711,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.711,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:41.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.73,33.362,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.083,33.362,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.87,33.362,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.205,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.362Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.156,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.425,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.27,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.246,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.797,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.864,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:42.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.462,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.541,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.192,33.047,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.22,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.362Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.107,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.358,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.312,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.048,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.926,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.852,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:43.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.974,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.29,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.475,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.042,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.362Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.826,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.781,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.993,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.142,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.864,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.272,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:44.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.035,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.063Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.138,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.347,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.263Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.976,33.362,99.142,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.362Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.042,33.362,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.419,33.362,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.525,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.846,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.284,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.132,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:45.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.821,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.628,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.0,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.244,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.362Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.291,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.39,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.401,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.813,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.72,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.184,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:46.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.45,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.959,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.874,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.528,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.362Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.995,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.462Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.576,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.562Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.258,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.662Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.82,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.762Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.07,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.862Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.26,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:47.962Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.094,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:48.062Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.797,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:48.162Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,239.281,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
2026-06-11T15:56:48.262Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.206,33.677,98.827,-8285.717,M,sensor,0,,,,,,,
