timestamp_utc,Sim/Real Mode,Vehicle Mode,Latitude [deg],Longitude [deg],Altitude [m],Speed [m/s],Course [deg],Heading [deg],Roll [deg],Pitch [deg],Yaw [deg],Heading Status,Source,GNSS Fix Type (sys),Target Heading [deg],Cross-Track Error [m],Heading Error [deg],KP (chainage) [m],Motor Port [%],Motor Starboard [%],Distance to WP [m]
2026-06-11T17:14:15.810Z,,,,,,,,,,,,,,,,,,,,,
2026-06-11T17:14:15.900Z,REAL,MANUAL,,,,,,,,,,,,0,,,,,,,
2026-06-11T17:14:16.000Z,REAL,MANUAL,,,,,,,,,,,,0,,,,,,,
2026-06-11T17:14:16.100Z,REAL,MANUAL,,,,,,,,,,,,0,,,,,,,
2026-06-11T17:14:16.200Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.245,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:16.300Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.376,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:16.400Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.496,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:16.500Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,235.84,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:16.600Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.194,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:16.700Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.381,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:16.800Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.333,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:16.900Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.823,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.000Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.583,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.100Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.052,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.200Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.196,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.300Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.838,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.400Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.516,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.500Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.727,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.600Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.587,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.700Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.567,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.800Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.864,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:17.900Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.411,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.000Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.373,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.100Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.586,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.200Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.506,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.300Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.219,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.400Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.544,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.500Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.543,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.600Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,235.594,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.700Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.826,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.800Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.018,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:18.900Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.733,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.000Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.435,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.100Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.605,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.200Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.131,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.300Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.871,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.400Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.139,38.712,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.500Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.489,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.600Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.292,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.700Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.792,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.800Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.862,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:19.900Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,238.175,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.000Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.141,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.100Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.862,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.200Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.468,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.300Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.701,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.400Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.461,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.500Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.556,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.600Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.642,38.398,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.700Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.358,38.398,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.800Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.508,38.398,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:20.900Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.714,38.398,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.000Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.773,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.100Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.766,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.200Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.126,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.300Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.278,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.400Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.433,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.500Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.272,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.600Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.57,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.700Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.494,38.712,105.122,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.800Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.393,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:21.900Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.457,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.000Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.508,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.100Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.401,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.200Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.957,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.300Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.49,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.400Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.419,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.500Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.648,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.600Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.151,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.700Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.492,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.800Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.077,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
2026-06-11T17:14:22.900Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.529,38.398,104.807,-8125.517,M,sensor,0,,,,,,,
