timestamp_utc,Sim/Real Mode,Vehicle Mode,Latitude [deg],Longitude [deg],Altitude [m],Speed [m/s],Course [deg],Heading [deg],Roll [deg],Pitch [deg],Yaw [deg],Heading Status,Source,GNSS Fix Type (sys),Target Heading [deg],Cross-Track Error [m],Heading Error [deg],KP (chainage) [m],Motor Port [%],Motor Starboard [%],Distance to WP [m]
2026-06-11T15:49:13.700Z,,,,,,,,,,,,,,,,,,,,,
2026-06-11T15:49:13.792Z,REAL,MANUAL,,,,,,,,,,,,0,,,,,,,
2026-06-11T15:49:13.892Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.525,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:13.992Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.672,36.824,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.092Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.666,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.192Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.683,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.292Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.672,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.392Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.806,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.492Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.639,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.592Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.662,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.692Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.727,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.792Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.44,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.892Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.685,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:14.992Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.773,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.092Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.625,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.192Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.769,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.292Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.784,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.392Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.51,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.492Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.692,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.592Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.842,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.692Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.645,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.792Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.626,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.892Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.572,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:15.992Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.636,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:16.092Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.476,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:16.192Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.392,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:16.292Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.431,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:16.392Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.568,37.139,104.807,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:16.492Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.561,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:16.592Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.545,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
2026-06-11T15:49:16.692Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,237.433,37.139,104.492,-8172.727,M,sensor,0,,,,,,,
