timestamp_utc,Armed,Vehicle Mode,Sim/Real Mode,System Status,Station Active,WP Route Active,WP Route Direction,WP Route Completion,GNSS Fix Type (sys),Latitude [deg],Longitude [deg],Altitude [m],Speed [m/s],Course [deg],Heading [deg],Roll [deg],Pitch [deg],Yaw [deg],Heading Status,Source,Latitude [deg],Longitude [deg],Altitude (AMSL) [m],Fix Type,Satellites,HDOP,VDOP,Heading (THS) [deg],Heading Status,COG [deg],SOG [kn],SOG [km/h],UTC Time,UTC Date,Source,Roll [deg],Pitch [deg],Yaw [deg],Accel X [m/s²],Accel Y [m/s²],Accel Z [m/s²],Gyro X [deg/s],Gyro Y [deg/s],Gyro Z [deg/s],Mag X,Mag Y,Mag Z,Temperature [°C],Mag Heading [deg],Source,Target Heading [deg],Heading Error [deg],Cross-Track Error [m],Surge Velocity [m/s],Sway Velocity [m/s],Surge Accel [m/s²],Sway Accel [m/s²],τx Effective [N],τx Cruise [N],Cruise Speed [m/s],WP Index,Distance to WP [m],Reference Speed [kn],ETT next WP [s],ETA next WP [ts],ETT route end [s],ETA route end [ts],KP (chainage) [m],Motor Port [%],Motor Starboard [%],Station WP Lat [deg],Station WP Lon [deg],Station Reach R [m],Station Radius [m],Home WP Lat [deg],Home WP Lon [deg],Voltage [V],Current [A],Power [W],Energy (HW) [Wh],Level [%],Capacity [Wh],Consumed (SW) [Wh],Measurement Start [ts],High V Alarm,Low V Alarm,Last Command Type,Last Command Seq,Manual Throttle,Manual Steering,Min Battery [%],Min GNSS Fix,Comm Timeout [s],Comm Action,INS Timeout [s],INS Action,Sim Running,Sim Elapsed [s],Sim Total [s],Completion Mode,GNSS Mode,Current WP,Total WP,Loops Completed,WS Alive,WS Clients,Last Ping Age [s],CPU Usage [%],CPU Temperature [°C],RAM Used [MB],RAM Total [MB],RAM Used [%],Disk Used [GB],Disk Total [GB],Disk Used [%],Uptime [s],Net RX [kbps],Net TX [kbps],Hostname,OS
2026-06-11T17:14:15.810Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,1.829,-141.817,-0.306,0.115,9.877,0.0,0.0,0.0,-2720.0,-3756.0,-5370.0,33.31,236.589,sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,,100.0,61.348,2531.18,3796.93,66.7,6.965,28.522,25.7,6078.134,94.162,94.162,usvrp,Linux
2026-06-11T17:14:16.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,236.333,38.712,104.807,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,,0.0,0.0,0.0,,,sensor,0.676,1.829,-141.817,-0.311,0.115,9.877,0.0,0.0,0.0,-2715.0,-3714.0,-5359.0,33.32,236.333,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.67,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,13.4,60.374,2531.82,3796.93,66.7,6.965,28.522,25.7,6079.134,1288.051,1318.409,usvrp,Linux
2026-06-11T17:14:17.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,236.864,38.712,105.122,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,V,0.0,0.0,0.0,,,sensor,0.676,1.835,-141.817,-0.316,0.115,9.886,0.0,0.0,0.0,-2717.0,-3738.0,-5406.0,33.3,236.488,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.77,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,10.2,60.374,2531.812,3796.93,66.7,6.965,28.522,25.7,6080.134,2205.927,2221.621,usvrp,Linux
2026-06-11T17:14:18.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,237.018,38.712,104.807,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,V,0.0,0.0,0.0,,,sensor,0.676,1.829,-141.817,-0.316,0.12,9.877,0.0,0.0,0.0,-2703.0,-3792.0,-5374.0,33.37,237.018,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.77,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,18.5,59.887,2530.496,3796.93,66.6,6.965,28.522,25.7,6081.134,2305.992,2330.724,usvrp,Linux
2026-06-11T17:14:19.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,236.862,38.712,105.122,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,V,0.0,0.0,0.0,,,sensor,0.676,1.835,-141.817,-0.321,0.11,9.872,0.0,0.0,0.0,-2804.0,-3818.0,-5343.0,33.32,236.206,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.78,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,14.2,60.374,2530.98,3796.93,66.7,6.965,28.522,25.7,6082.134,2139.14,2143.668,usvrp,Linux
2026-06-11T17:14:20.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,236.508,38.398,105.122,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,V,0.0,0.0,0.0,,,sensor,0.67,1.835,-141.817,-0.316,0.12,9.881,0.0,0.0,0.0,-2712.0,-3724.0,-5366.0,33.35,236.436,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.72,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,12.5,58.913,2527.984,3796.93,66.6,6.965,28.522,25.7,6083.134,2406.305,2431.71,usvrp,Linux
2026-06-11T17:14:21.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,236.393,38.398,104.807,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,V,0.0,0.0,0.0,,,sensor,0.67,1.829,-141.817,-0.316,0.105,9.877,0.0,0.0,0.0,-2712.0,-3817.0,-5354.0,33.27,237.106,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.72,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,8.7,59.4,2525.207,3796.93,66.5,6.965,28.522,25.7,6084.134,2123.196,2132.219,usvrp,Linux
2026-06-11T17:14:22.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,237.077,38.398,104.807,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,V,0.0,0.0,0.0,,,sensor,0.67,1.829,-141.817,-0.316,0.115,9.881,0.0,0.0,0.0,-2712.0,-3797.0,-5353.0,33.33,236.964,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.78,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,6.9,59.4,2522.238,3796.93,66.4,6.965,28.522,25.7,6085.134,2130.22,2131.435,usvrp,Linux
2026-06-11T17:14:23.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,236.951,38.398,105.122,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,V,0.0,0.0,0.0,,,sensor,0.67,1.835,-141.817,-0.321,0.115,9.877,0.0,0.0,0.0,-2710.0,-3765.0,-5367.0,33.27,236.754,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.78,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,5.8,60.861,2519.371,3796.93,66.4,6.965,28.522,25.7,6086.134,2094.138,2100.466,usvrp,Linux
2026-06-11T17:14:24.801Z,False,MANUAL,REAL,ACTIVE,False,False,forward,loop,0,0.0,0.0,0.0,0.0,0.0,236.497,38.398,105.122,-8125.517,M,sensor,0.0,0.0,0.0,0,0,99.99,99.99,0.0,V,0.0,0.0,0.0,,,sensor,0.67,1.835,-141.817,-0.316,0.115,9.877,0.0,0.0,0.0,-2719.0,-3813.0,-5387.0,33.3,237.008,sensor,,,,,,,,,,,,,,,,,,,,,39.3239667813352,-0.5825883937068852,3,10,39.323652482071225,-0.583101446616098,23.8,0.0,0.0,9,100.0,500.0,0.0,1781198055.101,0,0,,,,,25.0,1,5.0,station_keeping,8.0,emergency_stop,,,,,,,,,False,0,,9.1,58.426,2517.578,3796.93,66.3,6.965,28.522,25.7,6087.135,2105.846,2104.295,usvrp,Linux
